retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Kohl's,1189833,2021-03-11,West,California,Los Angeles,Men's Apparel,50.0,500.0,250000.0,137500.0,55.0,Outlet
Kohl's,1189833,2021-03-12,West,California,Los Angeles,Women's Apparel,45.0,700.0,315000.0,63000.0,20.0,Outlet
Kohl's,1189833,2021-03-13,West,California,Los Angeles,Men's Street Footwear,35.0,750.0,262500.0,105000.0,40.0,Outlet
Kohl's,1189833,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,45.0,650.0,292500.0,73125.0,25.0,Outlet
Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,45.0,675.0,303750.0,121500.0,40.0,Outlet
Kohl's,1189833,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,525.0,236250.0,82688.0,35.0,Outlet
Kohl's,1189833,2021-03-17,West,California,Los Angeles,Men's Apparel,50.0,450.0,225000.0,123750.0,55.0,Outlet
Kohl's,1189833,2021-03-18,West,California,Los Angeles,Women's Apparel,45.0,650.0,292500.0,58500.0,20.0,Outlet
Kohl's,1189833,2021-03-19,West,California,Los Angeles,Men's Street Footwear,35.0,800.0,280000.0,112000.0,40.0,Outlet
Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,45.0,650.0,292500.0,73125.0,25.0,Outlet
Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,45.0,650.0,292500.0,117000.0,40.0,Outlet
Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,550.0,247500.0,86625.0,35.0,Outlet
Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,50.0,425.0,212500.0,116875.0,55.0,Outlet
Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,45.0,625.0,281250.0,56250.0,20.0,Outlet
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,45.0,800.0,360000.0,144000.0,40.0,Outlet
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,50.0,600.0,300000.0,75000.0,25.0,Outlet
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50.0,625.0,312500.0,125000.0,40.0,Outlet
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45.0,525.0,236250.0,82688.0,35.0,Outlet
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,50.0,425.0,212500.0,116875.0,55.0,Outlet
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,65.0,600.0,390000.0,78000.0,20.0,Outlet
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45.0,800.0,360000.0,144000.0,40.0,Outlet
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50.0,650.0,325000.0,81250.0,25.0,Outlet
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50.0,650.0,325000.0,130000.0,40.0,Outlet
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,550.0,247500.0,86625.0,35.0,Outlet
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,50.0,450.0,225000.0,123750.0,55.0,Outlet
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,65.0,625.0,406250.0,81250.0,20.0,Outlet
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45.0,900.0,405000.0,162000.0,40.0,Outlet
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50.0,750.0,375000.0,93750.0,25.0,Outlet
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50.0,750.0,375000.0,150000.0,40.0,Outlet
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,625.0,281250.0,98438.0,35.0,Outlet
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,50.0,500.0,250000.0,137500.0,55.0,Outlet
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,65.0,800.0,520000.0,104000.0,20.0,Outlet
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.0,950.0,427500.0,171000.0,40.0,Outlet
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,800.0,400000.0,100000.0,25.0,Outlet
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.0,750.0,375000.0,150000.0,40.0,Outlet
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.0,650.0,292500.0,102375.0,35.0,Outlet
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50.0,700.0,350000.0,192500.0,55.0,Outlet
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65.0,700.0,455000.0,91000.0,20.0,Outlet
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.0,900.0,450000.0,180000.0,40.0,Outlet
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.0,850.0,467500.0,116875.0,25.0,Outlet
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.0,725.0,362500.0,145000.0,40.0,Outlet
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.0,675.0,337500.0,118125.0,35.0,Outlet
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60.0,675.0,405000.0,222750.0,55.0,Outlet
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,65.0,650.0,422500.0,84500.0,20.0,Outlet
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.0,850.0,425000.0,170000.0,40.0,Outlet
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.0,850.0,467500.0,116875.0,25.0,Outlet
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.0,700.0,350000.0,140000.0,40.0,Outlet
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.0,650.0,325000.0,113750.0,35.0,Outlet
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,60.0,650.0,390000.0,214500.0,55.0,Outlet
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65.0,700.0,455000.0,91000.0,20.0,Outlet
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.0,800.0,400000.0,160000.0,40.0,Outlet
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.0,800.0,440000.0,110000.0,25.0,Outlet
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.0,650.0,325000.0,130000.0,40.0,Outlet
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.0,625.0,312500.0,109375.0,35.0,Outlet
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,60.0,600.0,360000.0,198000.0,55.0,Outlet
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,65.0,650.0,422500.0,84500.0,20.0,Outlet
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.0,825.0,412500.0,165000.0,40.0,Outlet
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.0,825.0,453750.0,113438.0,25.0,Outlet
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.0,675.0,337500.0,135000.0,40.0,Outlet
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.0,650.0,325000.0,113750.0,35.0,Outlet
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,60.0,600.0,360000.0,198000.0,55.0,Outlet
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65.0,700.0,455000.0,91000.0,20.0,Outlet
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50.0,900.0,450000.0,180000.0,40.0,Outlet
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55.0,900.0,495000.0,123750.0,25.0,Outlet
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.0,700.0,350000.0,140000.0,40.0,Outlet
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.0,700.0,350000.0,122500.0,35.0,Outlet
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,60.0,625.0,375000.0,206250.0,55.0,Outlet
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,65.0,725.0,471250.0,94250.0,20.0,Outlet
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45.0,475.0,213750.0,85500.0,40.0,Outlet
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.0,275.0,123750.0,43313.0,35.0,Outlet
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.0,275.0,96250.0,33688.0,35.0,Outlet
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40.0,125.0,50000.0,20000.0,40.0,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,55.0,175.0,96250.0,33688.0,35.0,Outlet
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.0,275.0,123750.0,61875.0,50.0,Outlet
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525.0,236250.0,94500.0,40.0,Outlet
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175.0,78750.0,27563.0,35.0,Outlet
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225.0,78750.0,27563.0,35.0,Outlet
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100.0,40000.0,16000.0,40.0,Outlet
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,55.0,175.0,96250.0,33688.0,35.0,Outlet
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.0,275.0,123750.0,61875.0,50.0,Outlet
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495.0,247500.0,99000.0,40.0,Outlet
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200.0,100000.0,35000.0,35.0,Outlet
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225.0,90000.0,31500.0,35.0,Outlet
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75.0,33750.0,13500.0,40.0,Outlet
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000.0,26250.0,35.0,Outlet
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,225.0,112500.0,56250.0,50.0,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450.0,225000.0,90000.0,40.0,Outlet
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150.0,75000.0,26250.0,35.0,Outlet
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150.0,60000.0,21000.0,35.0,Outlet
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75.0,33750.0,13500.0,40.0,Outlet
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60.0,100.0,60000.0,21000.0,35.0,Outlet
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50.0,225.0,112500.0,56250.0,50.0,Outlet
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495.0,297000.0,118800.0,40.0,Outlet
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.0,200.0,110000.0,38500.0,35.0,Outlet
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175.0,87500.0,30625.0,35.0,Outlet
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100.0,50000.0,20000.0,40.0,Outlet
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000.0,26250.0,35.0,Outlet
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500.0,81250.0,50.0,Outlet
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500.0,250000.0,100000.0,40.0,Outlet
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,250.0,112500.0,39375.0,35.0,Outlet
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,80000.0,28000.0,35.0,Outlet
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,70000.0,28000.0,40.0,Outlet
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,87500.0,30625.0,35.0,Outlet
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55.0,350.0,192500.0,96250.0,50.0,Outlet
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575.0,287500.0,115000.0,40.0,Outlet
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325.0,146250.0,51188.0,35.0,Outlet
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,100000.0,35000.0,35.0,Outlet
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200.0,80000.0,32000.0,40.0,Outlet
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,225.0,112500.0,39375.0,35.0,Outlet
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55.0,400.0,220000.0,110000.0,50.0,Outlet
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550.0,275000.0,110000.0,40.0,Outlet
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325.0,146250.0,51188.0,35.0,Outlet
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,100000.0,35000.0,35.0,Outlet
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225.0,90000.0,36000.0,40.0,Outlet
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50.0,200.0,100000.0,35000.0,35.0,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55.0,375.0,206250.0,103125.0,50.0,Outlet
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500.0,250000.0,100000.0,40.0,Outlet
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,300.0,135000.0,47250.0,35.0,Outlet
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,80000.0,28000.0,35.0,Outlet
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,70000.0,28000.0,40.0,Outlet
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,87500.0,30625.0,35.0,Outlet
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55.0,250.0,137500.0,68750.0,50.0,Outlet
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425.0,255000.0,102000.0,40.0,Outlet
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250.0,125000.0,43750.0,35.0,Outlet
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150.0,75000.0,26250.0,35.0,Outlet
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125.0,62500.0,25000.0,40.0,Outlet
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125.0,75000.0,26250.0,35.0,Outlet
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500.0,81250.0,50.0,Outlet
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400.0,240000.0,96000.0,40.0,Outlet
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250.0,125000.0,43750.0,35.0,Outlet
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195.0,97500.0,34125.0,35.0,Outlet
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175.0,87500.0,35000.0,40.0,Outlet
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60.0,150.0,90000.0,31500.0,35.0,Outlet
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,65.0,250.0,162500.0,81250.0,50.0,Outlet
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500.0,300000.0,120000.0,40.0,Outlet
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300.0,150000.0,52500.0,35.0,Outlet
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250.0,125000.0,43750.0,35.0,Outlet
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200.0,100000.0,40000.0,40.0,Outlet
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,60.0,200.0,120000.0,42000.0,35.0,Outlet
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,65.0,300.0,195000.0,97500.0,50.0,Outlet
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725.0,145000.0,43500.0,30.0,Outlet
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725.0,217500.0,65250.0,30.0,Outlet
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525.0,157500.0,47250.0,30.0,Outlet
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525.0,183750.0,73500.0,40.0,Outlet
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,40.0,375.0,150000.0,37500.0,25.0,Outlet
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,35.0,525.0,183750.0,82688.0,45.0,Outlet
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,25.0,675.0,168750.0,50625.0,30.0,Outlet
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,35.0,650.0,227500.0,68250.0,30.0,Outlet
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,35.0,475.0,166250.0,49875.0,30.0,Outlet
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,35.0,425.0,148750.0,59500.0,40.0,Outlet
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,40.0,300.0,120000.0,30000.0,25.0,Outlet
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,35.0,500.0,175000.0,78750.0,45.0,Outlet
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,30.0,675.0,202500.0,70875.0,35.0,Outlet
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,40.0,675.0,270000.0,94500.0,35.0,Outlet
Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Women's Street Footwear,30.0,500.0,150000.0,52500.0,35.0,Outlet
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,35.0,400.0,140000.0,63000.0,45.0,Outlet
Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Men's Apparel,40.0,300.0,120000.0,36000.0,30.0,Outlet
Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Women's Apparel,35.0,450.0,157500.0,78750.0,50.0,Outlet
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,20.0,700.0,140000.0,49000.0,35.0,Outlet
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,30.0,700.0,210000.0,73500.0,35.0,Outlet
Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.0,525.0,131250.0,45938.0,35.0,Outlet
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,30.0,425.0,127500.0,57375.0,45.0,Outlet
Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Men's Apparel,35.0,325.0,113750.0,34125.0,30.0,Outlet
Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Women's Apparel,30.0,600.0,180000.0,90000.0,50.0,Outlet
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,20.0,750.0,150000.0,52500.0,35.0,Outlet
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,30.0,775.0,232500.0,81375.0,35.0,Outlet
Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Women's Street Footwear,25.0,625.0,156250.0,54688.0,35.0,Outlet
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,35.0,550.0,192500.0,86625.0,45.0,Outlet
Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,50.0,450.0,225000.0,67500.0,30.0,Outlet
